title,author,date,headline,image,url
"UNHCR, Morocco Sign Agreement to Improve Healthcare Access for Refugees",Safaa Kasraoui,"May 20, 2020","Under the agreement, the two bodies will also make medicines available for refugees and asylum seekers from sub-Saharan countries and other states.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/UNHCR-Morocco-Sign-Agreement-to-Improve-Healthcare-Access-for-Refugees.png,https://www.moroccoworldnews.com/2020/05/303285/unhcr-morocco-sign-agreement-to-improve-healthcare-access-for-refugees/
Moroccan Customs Conduct 3 Drug Seizure Operations in 1 Week,Taha Mebtoul,"May 20, 2020",The operations are the result of collaborations between Moroccan customs and the General Directorate of National Security (DGSN).,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Moroccan-Customs-Conducts-3-Drug-Seizure-Operations-in-1-Week-681x389.jpg,https://www.moroccoworldnews.com/2020/05/303280/moroccan-customs-conducts-3-drug-seizure-operations-in-1-week/
Supreme Scientific Council Urges Moroccans to Perform Eid Al Fitr Prayers...,Safaa Kasraoui,"May 20, 2020",Morocco closed mosques and public places such as restaurants and cafes in mid-March to contain the spread of COVID-19.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Supreme-Scientific-Council-Urges-Moroccans-to-Perform-Eid-Al-Fitr-Prayers-at-Home-681x379.jpg,https://www.moroccoworldnews.com/2020/05/303273/supreme-scientific-council-urges-moroccans-to-perform-eid-al-fitr-prayers-at-home/
"COVID-19: Rolls-Royce to Cut 9,000 Aerospace Division Jobs",Hamza Guessous,"May 20, 2020",The British firm said that it needed to adjust its capacity to meet the reduced demand.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/COVID-19-Rolls-Royce-to-Cut-9000-Aerospace-Division-Jobs-681x454.jpg,https://www.moroccoworldnews.com/2020/05/303257/covid-19-rolls-royce-to-cut-9000-aerospace-division-jobs/
Morocco Reports Significant Rise in Poaching During Pandemic,Kristen Gianaris,"May 20, 2020",Moroccan authorities reported 49 illegal hunting offenses since the start of the COVID-19 lockdown on March 20.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-Reports-Significant-Rise-in-Poaching-During-Pandemic.png,https://www.moroccoworldnews.com/2020/05/303255/morocco-reports-significant-rise-in-poaching-during-pandemic/
"UN, ICOM Reveal Museum Inequalities as Global Problem",Kristen Gianaris,"May 20, 2020","Despite a large geographic presence, Africa and Small Island Developing States (SIDS) host only 1.5% of the world’s museums.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/UN-ICOM-Reveal-Museum-Inequalities-as-Global-Problem.jpg,https://www.moroccoworldnews.com/2020/05/303247/un-icom-reveal-museum-inequalities-as-global-problem/
"Morocco’s Koutoubia, As-Sounna Among World’s Greenest Mosques",Morgan Hekking,"May 20, 2020",The two mosques have been solar powered since 2016 and represent Morocco’s vast potential for solar energy.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/mosque-4593001_1280-681x510.jpg,https://www.moroccoworldnews.com/2020/05/303245/moroccos-koutoubia-as-sounna-among-worlds-greenest-mosques/
Study Shows Morocco’s LGBTQ Community Wants to Engage in Politics,Kristen Gianaris,"May 20, 2020",At least 70% of the LGBTQ community report experiencing some form of violence due to their sexual orientation.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Study-Shows-Morocco’s-LGBTQ-Community-Wants-to-Engage-in-Politics-681x358.jpg,https://www.moroccoworldnews.com/2020/05/303242/study-shows-moroccos-lgbtq-community-wants-to-engage-in-politics/
EU to Assist Morocco’s Health Sector with MAD 1.1 Billion,Safaa Kasraoui,"May 20, 2020",The EU’s support comes with its determination to continue to show solidarity and support for its partners amid the COVID-19 crisis.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/EU-to-Assist-Morocco’s-Health-Sector-with-MAD-1.1-Billion-681x409.jpg,https://www.moroccoworldnews.com/2020/05/303238/eu-to-assist-moroccos-health-sector-with-mad-1-1-billion/
"Morocco, Ethiopia to Accelerate Energy Access for Developing Countries",Hamza Guessous,"May 20, 2020","Established in September 2019, the coalition seeks to ensure 100% access to energy in developing countries by 2030.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-Ethiopia-to-Accelerate-Energy-Access-for-Developing-Countries-681x511.jpg,https://www.moroccoworldnews.com/2020/05/303229/morocco-ethiopia-to-accelerate-energy-access-for-developing-countries/
NASA: Morocco’s Kamal Oudrhiri Leads Breakthrough in Quantum Physics,Taha Mebtoul,"May 20, 2020",Oudrhiri stressed that it was “extremely difficult” and required a dedicated team on the ground and two committed astronauts.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Kamal-Oudrhiri-681x452.jpg,https://www.moroccoworldnews.com/2020/05/303228/nasa-moroccos-kamal-oudrhiri-leads-breakthrough-in-quantum-physics/
"Morocco Confirms 110 New COVID-19 Cases in 24 Hours, 197 Recoveries",Yahia Hatim,"May 20, 2020","Despite the continued detection of COVID-19 hotspots, Morocco still maintains more recoveries than active cases.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-Confirms-110-New-COVID-19-Cases-in-24-Hours-197-Recoveries-681x410.jpg,https://www.moroccoworldnews.com/2020/05/303220/morocco-confirms-110-new-covid-19-cases-in-24-hours-197-recoveries/
Algeria Jails 3 Opposition Activists for Dissident Facebook Posts,Morgan Hekking,"May 20, 2020",The activists are charged with acting in defiance of national interest.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/algeria-protests-681x380.jpg,https://www.moroccoworldnews.com/2020/05/303216/algeria-jails-3-opposition-activists-for-dissident-facebook-posts/
Ceuta Exploits Repatriation of Moroccans to Send Back Minors,Madeleine Handaji,"May 20, 2020","Over 30,000 Moroccan citizens are stranded abroad amid the global novel coronavirus pandemic, with no end to their exile in sight.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-Ceuta-Press-Pause-on-Repatriations-681x454.jpg,https://www.moroccoworldnews.com/2020/05/303203/morocco-ceuta-press-pause-on-repatriations-amid-rising-tensions/
Morocco Receives $127 Million Loan From Arab Monetary Fund,Safaa Kasraoui,"May 20, 2020",The Arab Monetary Fund is considering another grant that Morocco will receive after the necessary procedures are complete.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-Receives-127-Million-Loan-From-Arab-Monetary-Fund-681x354.jpg,https://www.moroccoworldnews.com/2020/05/303206/morocco-receives-127-million-loan-from-arab-monetary-fund/
Palestinian President: All Agreements With the US and Israel are Void,Kristen Gianaris,"May 20, 2020",The EU and UN deem Israel’s annexation plans a violation of international law and a devastating blow to the internationally backed two-state solution.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Palestinian-President-All-Agreements-With-the-US-and-Israel-are-Void-681x454.jpg,https://www.moroccoworldnews.com/2020/05/303205/palestinian-president-all-agreements-with-the-us-and-israel-are-void/
COVID-19: Morocco’s Sports Stadiums to Host Baccalaureate Final Exams,Safaa Kasraoui,"May 20, 2020",The education ministry will also make classrooms ready to host 10 candidates each.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco’s-Sports-Stadiums-to-Host-Baccalaureate-Final-Exams-681x410.jpg,https://www.moroccoworldnews.com/2020/05/303194/covid-19-moroccos-sports-complexes-to-host-baccalaureate-final-exams/
French High Court Dismisses Saad Lamjarred Rape Case,Safaa Kasraoui,"May 20, 2020",Lamjarred’s rape case has been ongoing since 2016.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/French-High-Court-Dismisses-Saad-Lamjarred-Rape-Case-681x383.jpg,https://www.moroccoworldnews.com/2020/05/303185/french-high-court-dismisses-saad-lamjarred-rape-case/
Laylat al-Qadr: Commemorating the Revelation of the Quran,Morgan Hekking,"May 20, 2020","Moroccans will celebrate Islam’s holiest night today, May 20.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Post1-8-681x410.jpg,https://www.moroccoworldnews.com/2020/05/303169/laylat-al-qadr-commemorating-the-revelation-of-the-quran/
Morocco’s New COVID-19 Recoveries Continue to Top New Cases,Yahia Hatim,"May 20, 2020","With the new recoveries, Morocco counts only 2,817 active COVID-19 cases.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco’s-New-COVID-19-Recoveries-Continue-to-Top-New-Cases.jpg,https://www.moroccoworldnews.com/2020/05/303168/moroccos-new-covid-19-recoveries-continue-to-top-new-cases/
Economy Minister Urges Companies to Resume Activity After Eid Al Fitr,Hamza Guessous,"May 20, 2020","Heavily impacted by the lockdown, a significant number of Moroccan companies have declared bankruptcy.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco’s-Economy-Minister-Asks-Companies-to-Resume-Activity-After-Eid-681x454.jpg,https://www.moroccoworldnews.com/2020/05/303153/moroccos-economy-minister-asks-companies-to-resume-activity-after-eid/
Sidi Mohamed Ben Abdellah University Hosts 3rd Virtual Research Conference,Morocco World News,"May 19, 2020",The video conference’s speakers covered several topics regarding research and innovation in the field of technical and medical sciences.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/AGORA-681x449.jpg,https://www.moroccoworldnews.com/2020/05/303151/sidi-mohamed-ben-abdellah-university-hosts-3rd-virtual-research-conference/
Moroccan Police Arrest 5 for Deliberately Smoking During Ramadan,Taha Mebtoul,"May 19, 2020",Article 222 of the Moroccan constitution criminalizes breaking the fast in public during the holy month.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Moroccan-Police-Arrest-5-for-Deliberately-Smoking-During-Ramadan-681x511.jpg,https://www.moroccoworldnews.com/2020/05/303139/moroccan-police-arrest-5-for-deliberately-smoking-during-ramadan/
Economy Minister: Lockdown Costs Morocco MAD 1 Billion a Day,Hamza Guessous,"May 19, 2020",The loss is due to the decline in revenue of both Morocco’s tourism and industrial export activities during the crisis.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Economy-Minister-Morocco-Loses-MAD-1-Billion-Daily-in-COVID-19-Crisis-681x383.jpg,https://www.moroccoworldnews.com/2020/05/303133/economy-minister-morocco-loses-mad-1-billion-daily-in-covid-19-crisis/
"El Othmani ‘Spoke’ of Moroccans Stranded Abroad, Said Nothing",Safaa Kasraoui,"May 19, 2020",The official said that there is a “roadmap ready” to eventually address the concerns of nationals stranded abroad.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/El-Othmani-‘Spoke’-of-Moroccans-Stranded-Abroad-Said-Nothing.jpg,https://www.moroccoworldnews.com/2020/05/303130/el-othmani-spoke-of-moroccans-stranded-abroad-said-nothing/
"Morocco to Acquire Missiles, Missile Defense Systems from MBDA France",Hamza Guessous,"May 19, 2020","France is Morocco’s second-largest arms supplier, providing 44% of the total weaponry, while the US accounts for 53%.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco-to-Acquire-Missiles-Missile-Defense-Systems-from-MBDA-France-681x455.jpg,https://www.moroccoworldnews.com/2020/05/303122/morocco-to-acquire-missiles-missile-defense-systems-from-mbda-france/
HCP: 18% of Moroccan Students Do Not Follow Remote Lessons,Taha Mebtoul,"May 19, 2020","Moroccan families found themselves forced to adapt to the requirements of distance education, including equipping students with internet access and electronic devices.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/HCP-18-of-Moroccan-Students-Do-Not-Follow-Remote-Lessons-681x382.jpg,https://www.moroccoworldnews.com/2020/05/303123/hcp-18-of-moroccan-students-do-not-follow-remote-lessons/
Spanish Scientists Explore Using Dromedary Antibodies to Treat COVID-19,Safaa Kasraoui,"May 19, 2020",The experts seek to find an antiviral that could block the virus’ entry into cells.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Spanish-Scientists-Explore-Using-Dromedary-Antibodies-to-Treat-COVID-19.png,https://www.moroccoworldnews.com/2020/05/303121/spanish-scientists-explore-using-dromedary-antibodies-to-treat-covid-19/
HCP: 34% of Moroccan Families Have No Source of Income Amid...,Taha Mebtoul,"May 19, 2020","The commission conducted the study between April 14 and 23, involving 2,350 families from various social classes.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/HCP-34-of-Moroccan-Families-Have-No-Source-of-Income-Amid-Pandemic-681x383.jpg,https://www.moroccoworldnews.com/2020/05/303118/hcp-34-of-moroccan-families-have-no-source-of-income-amid-pandemic/
Moncef Slaoui to Divest $10 Million From Moderna After Trump Appointed...,Safaa Kasraoui,"May 19, 2020","Although Slaoui will divest millions of dollars from the company, Moderna said it wishes the expert well in his new role.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Dr-Monced-Slaoui.jpg,https://www.moroccoworldnews.com/2020/05/303105/moncef-slaoui-decides-to-divest-10-million-from-modern-after-trump-appointed-him/
Al Jazeera Falsely Reports UAE Repatriated Israelis Stranded in Morocco,Yahia Hatim,"May 19, 2020","The report came after footage showing a private plane appeared online, alleging that it was an Emirati plane sent especially for Israelis stuck in Morocco.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Al-Jazeera-Falsely-Reports-UAE-Repatriated-Israelis-Stranded-in-Morocco-681x445.jpg,https://www.moroccoworldnews.com/2020/05/303101/al-jazeera-falsely-reports-uae-repatriated-israelis-stranded-in-morocco/
"COVID-19: Moroccan Prisoners Produce 20,000 Facemasks Per Day",Safaa Kasraoui,"May 19, 2020","The initiative, supported by the Ministries of Interior and Trade, is part of the national campaign to make face masks available for all citizens amid the COVID-19 spread.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Moroccan-Prisoners-Produce-20000-Facemasks-Per-Day.jpg,https://www.moroccoworldnews.com/2020/05/303096/covid-19-moroccan-prisoners-produce-20000-facemasks-per-day/
"Morocco’s COVID-19 Cases Surpass 7,000, Recovery Rate Hits 55.5%",Yahia Hatim,"May 19, 2020",Health authorities detected the majority of the new cases in four different virus hotspots in Casablanca.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Post1-7-681x410.jpg,https://www.moroccoworldnews.com/2020/05/303086/moroccos-covid-19-cases-surpass-7000-recovery-rate-hits-55-5/
Morocco’s Lockdown Hinders Healthcare Access for Non-COVID-19 Patients,Safaa Kasraoui,"May 19, 2020","The confinement and COVID-19 changed the lifestyles of billions of people across the world, and Moroccans are not excluded.",https://www.moroccoworldnews.com/wp-content/uploads/2020/05/Morocco’s-Lockdown-Hinders-Healthcare-Access-for-Non-COVID-19-Patients-681x410.jpg,https://www.moroccoworldnews.com/2020/05/303089/moroccos-lockdown-hinders-healthcare-access-for-non-covid-19-patients/
HCP: 34% of Moroccans Self-Isolated Before Nationwide Lockdown,Yahia Hatim,"May 19, 2020",The study about Moroccan households during the country’s state of emergency revealed several disparities.,https://www.moroccoworldnews.com/wp-content/uploads/2020/05/HCP-34-of-Moroccans-Self-Isolated-Before-Nationwide-Lockdown-681x418.jpg,https://www.moroccoworldnews.com/2020/05/303083/hcp-34-of-moroccans-self-isolated-before-nationwide-lockdown/
